phi,sigma,total_time,max_ac225_yield,time_to_peak
64563657203890.29,1e-24,406.395105228307,1.1978495458468512e+19,406.395105228307
888861808168473.0,1e-24,49.56028720134216,4.235652393135467e+18,49.56028720134216
201066137826111.38,1e-24,436.99045250319483,4.124746692392364e+19,436.99045250319483
185553379215054.75,1e-24,220.22279946513223,1.3362930994117493e+19,220.22279946513223
72803576596788.9,1e-24,27.590454143605864,1.113782839470192e+17,27.590454143605864
117273936323356.69,1e-24,496.83606842555525,2.853228415439597e+19,496.83606842555525
826827765133459.8,1e-24,29.795622132659958,1.4699414174644603e+18,29.795622132659958
257984733700726.78,1e-24,157.8647846814961,1.0513544126876455e+19,157.8647846814961
639702881262959.5,1e-24,32.10622539754648,1.3156131201856143e+18,32.10622539754648
744300317107584.0,1e-24,420.3631144560107,1.4470326374493938e+20,420.3631144560107
17179430566492.684,1e-24,39.3139252854766,5.236777740506707e+16,39.3139252854766
467105873940945.6,1e-24,86.32125877754389,6.368856389211794e+18,86.32125877754389
117434663031394.52,1e-24,458.71498036056767,2.5725438102330946e+19,458.71498036056767
136425711394693.88,1e-24,204.64431772168382,8.689867220826617e+18,204.64431772168382
77630451084096.44,1e-24,40.9274136448968,2.557993767326906e+17,40.9274136448968
865973580797840.8,1e-24,162.22055068973057,3.7008353487694684e+19,162.22055068973057
23918116854397.758,1e-24,150.1631779017937,8.926375483777295e+17,150.1631779017937
848684733126554.2,1e-24,56.20016620912343,5.145557070480617e+18,56.20016620912343
542757809451741.25,1e-24,356.8435082567094,8.349752419068477e+19,356.8435082567094
457128562931144.25,1e-24,488.1897947802692,1.0869018230348408e+20,488.1897947802692
483402966297503.44,1e-24,472.2573521261479,1.1004398280160005e+20,472.2573521261479
17941986004908.86,1e-24,399.93639693181535,3.254536631339461e+18,399.93639693181535
123410294349164.56,1e-24,276.3128415891317,1.2845323594264609e+19,276.3128415891317
627831573734129.0,1e-24,486.1838711368885,1.4846181782914177e+20,486.1838711368885
256848270712101.2,1e-24,246.63981084117412,2.228182500109747e+19,246.63981084117412
81810249246649.53,1e-24,199.30731403935908,4.983689762839251e+18,199.30731403935908
52868630315547.81,1e-24,201.8383524253714,3.290110769465494e+18,201.8383524253714
15118422239524.457,1e-24,47.94368177761473,6.7597884429840184e+16,47.94368177761473
362860494217103.75,1e-24,228.5757175309108,2.7792221511402447e+19,228.5757175309108
726723120022127.5,1e-24,309.9882942110367,9.046945880347963e+19,309.9882942110367
11758501106449.436,1e-24,87.18643724556495,1.6333762231746634e+17,87.18643724556495
25801181035865.414,1e-24,488.1106519509337,6.135254573447723e+18,488.1106519509337
27378424462051.168,1e-24,262.7202813811451,2.6299691283791273e+18,262.7202813811451
745339029033231.1,1e-24,488.8244376580351,1.7748052675836543e+20,488.8244376580351
29697566997277.8,1e-24,34.06764543751966,6.855199278633795e+16,34.06764543751966
20286338368357.52,1e-24,41.03095456425346,6.717302441617317e+16,41.03095456425346
24561137826245.996,1e-24,288.59916020483035,2.7376896621147863e+18,288.59916020483035
668186339467392.9,1e-24,273.2372530102266,6.831320821335247e+19,273.2372530102266
178640165905304.78,1e-24,108.91495328867515,3.741683619611615e+18,108.91495328867515
399178591427917.4,1e-24,312.7165651677358,5.037249593680881e+19,312.7165651677358
534901306157568.8,1e-24,474.93312243283424,1.2267373685015752e+20,474.93312243283424
49636545814258.766,1e-24,54.38373868236528,2.8264004658961523e+17,54.38373868236528
28304658266036.824,1e-24,224.54236718116024,2.1052579656509174e+18,224.54236718116024
778730713212210.4,1e-24,195.37181296297348,4.585312205177199e+19,195.37181296297348
347973705051923.4,1e-24,274.8335791636699,3.590989106946243e+19,274.8335791636699
23206921909024.24,1e-24,167.15971828719128,1.0452101233406438e+18,167.15971828719128
202480763633221.16,1e-24,339.6981633955978,2.8961394918848197e+19,339.6981633955978
74049050415027.42,1e-24,122.03634530443618,1.9074254155450097e+18,122.03634530443618
277852020349878.72,1e-24,92.74779039023024,4.329317134869148e+18,92.74779039023024
747032306175565.5,1e-24,102.07275372787358,1.389085882539824e+19,102.07275372787358
16391727501029.346,1e-24,253.8473741590356,1.4899930341413115e+18,253.8473741590356
109420626290712.02,1e-24,259.0145282413399,1.027389173405296e+19,259.0145282413399
74702472905904.44,1e-24,497.4592974865081,1.8204789796460063e+19,497.4592974865081
93877437252345.03,1e-24,244.1938245625172,8.013486042319872e+18,244.1938245625172
69748058868277.055,1e-24,42.74461980371682,2.4995983434881738e+17,42.74461980371682
153431051826258.94,1e-24,121.7042083893594,3.932742835893629e+18,121.7042083893594
188459467843333.38,1e-24,34.908396354753805,4.5614628541143814e+17,34.908396354753805
917855262986249.6,1e-24,239.81248871620937,7.605009875040384e+19,239.81248871620937
621599624127771.2,1e-24,243.02497488413803,5.263860415904902e+19,243.02497488413803
13202666014419.275,1e-24,412.8846375859654,2.5045430828210125e+18,412.8846375859654
197864307460000.75,1e-24,393.0609533112331,3.501561793578134e+19,393.0609533112331
71835600579101.28,1e-24,322.589004680856,9.506116387388498e+18,322.589004680856
515772292076155.25,1e-24,319.2220670072249,6.716023271174498e+19,319.2220670072249
49584652011527.695,1e-24,334.63950123943795,6.935141469835547e+18,334.63950123943795
220652258588315.88,1e-24,480.68761162824626,5.1422356438277595e+19,480.68761162824626
55185456963962.19,1e-24,218.29006608192427,3.9165674179851786e+18,218.29006608192427
420964935329061.44,1e-24,257.82353422394317,3.923001665962583e+19,257.82353422394317
297266648142905.8,1e-24,235.25763758226012,2.3873948573896196e+19,235.25763758226012
26976790771911.285,1e-24,375.1498829626953,4.46544450395136e+18,375.1498829626953
18294070077634.168,1e-24,107.30599513034096,3.728914805380697e+17,107.30599513034096
179328768291197.56,1e-24,376.1622020941142,2.9797641617828905e+19,376.1622020941142
615709385460760.8,1e-24,143.56738373378693,2.121957099243856e+19,143.56738373378693
16651314255356.518,1e-24,478.46286316608825,3.8575434127047567e+18,478.46286316608825
20363206999366.215,1e-24,106.85682130477336,4.118910431410511e+17,106.85682130477336
38252419257008.97,1e-24,269.4017634728809,3.8248182517193805e+18,269.4017634728809
582976612125061.4,1e-24,382.6675511376348,9.927004945413574e+19,382.6675511376348
260804516281383.34,1e-24,95.83847824944179,4.317882748496626e+18,95.83847824944179
51923655885863.0,1e-24,244.4184137824722,4.438958730190086e+18,244.4184137824722
19717502609349.516,1e-24,143.9805540420695,6.830862602175218e+17,143.9805540420695
41368179375923.37,1e-24,72.36533718122922,4.053024029118064e+17,72.36533718122922
126031580863164.66,1e-24,355.46381629685453,1.928234105210982e+19,355.46381629685453
13799497208445.387,1e-24,245.7503198639434,1.1902073670609382e+18,245.7503198639434
366794141592413.56,1e-24,376.51516318669894,6.102393155500849e+19,376.51516318669894
426723138395448.3,1e-24,229.63791025359745,3.2933798865321075e+19,229.63791025359745
437637134018770.2,1e-24,127.96900489499204,1.2280093296642972e+19,127.96900489499204
52677010829249.625,1e-24,96.41423244472264,8.818501101390323e+17,96.41423244472264
86093245284927.62,1e-24,202.1094109835672,5.369847765693216e+18,202.1094109835672
30328730558375.668,1e-24,378.37254752308297,5.082688369736078e+18,378.37254752308297
42432004087381.47,1e-24,143.6741217714595,1.4644442913955054e+18,143.6741217714595
18271771761986.387,1e-24,225.02263388295486,1.3638463890878802e+18,225.02263388295486
40357964843388.35,1e-24,190.94369225707462,2.285860561315543e+18,190.94369225707462
29647940148042.133,1e-24,383.94619001175124,5.074225739246219e+18,383.94619001175124
724447127441466.5,1e-24,253.98660786655495,6.589414345173554e+19,253.98660786655495
193195428946361.2,1e-24,434.91441553728595,3.937588441606755e+19,434.91441553728595
994624779219740.1,1e-24,310.62307751761773,1.2419560681734306e+20,310.62307751761773
601947940748706.2,1e-24,455.2180408122646,1.304770469479062e+20,455.2180408122646
382739227179714.44,1e-24,235.856381625824,3.086595298124633e+19,235.856381625824
14531418177410.139,1e-24,17.744722165665586,9342311755078890.0,17.744722165665586
90032905675362.62,1e-24,252.2141214319627,8.098846076249737e+18,252.2141214319627
65271677710310.516,1e-24,288.40200213276864,7.267570219197321e+18,288.40200213276864
127152647315741.2,1e-24,419.94039010601955,2.4694979584900272e+19,419.94039010601955
16493552474733.625,1e-24,120.33705639171727,4.142156126135076e+17,120.33705639171727
385487196383577.1,1e-24,425.44006493959074,7.621608062975504e+19,425.44006493959074
976446441950718.5,1e-24,437.7268880296712,2.006759001119637e+20,437.7268880296712
602279407024980.1,1e-24,164.03049188865336,2.6244033662715576e+19,164.03049188865336
63580401782785.0,1e-24,141.36170136207,2.1319541818573658e+18,141.36170136207
163154402220711.34,1e-24,470.0146235614488,3.691619301462106e+19,470.0146235614488
48896950297410.445,1e-24,282.9308731219106,5.283238844234871e+18,282.9308731219106
39138056955056.71,1e-24,93.20198714862667,6.153867725567579e+17,93.20198714862667
24568071063354.51,1e-24,38.39321882368367,7.1529176947602744e+16,38.39321882368367
791748129484226.5,1e-24,207.4110081687385,5.157518388540489e+19,207.4110081687385
465845370617903.0,1e-24,343.85144161794864,6.784127185966194e+19,343.85144161794864
24201502150830.098,1e-24,95.97650082375303,4.017589538014863e+17,95.97650082375303
420703769223011.4,1e-24,139.7087382035733,1.3813709040563345e+19,139.7087382035733
670764959888853.1,1e-24,78.62714829785041,7.681033077453178e+18,78.62714829785041
226682100826852.12,1e-24,409.0921992551576,4.244463354578378e+19,409.0921992551576
29546958135870.27,1e-24,145.34160809371735,1.0408400295967322e+18,145.34160809371735
849254334773335.6,1e-24,139.65282661961757,2.786307365662299e+19,139.65282661961757
72429268623073.77,1e-24,221.9326406887594,5.283717911709066e+18,221.9326406887594
32067824627272.754,1e-24,390.13763235417434,5.615447609362478e+18,390.13763235417434
349702459252253.94,1e-24,195.37582696965495,2.059409286267408e+19,195.37582696965495
468006173761522.7,1e-24,114.40671785551116,1.0722393727542893e+19,114.40671785551116
10200267268350.443,1e-24,289.8720074073131,1.1448231072873517e+18,289.8720074073131
973095680824710.8,1e-24,28.935711815173455,1.633810907999941e+18,28.935711815173455
26061304311729.55,1e-24,264.26817481867124,2.5270890673364833e+18,264.26817481867124
416755627520057.2,1e-24,53.63058248677608,2.310533850154418e+18,53.63058248677608
61726166719853.3,1e-24,376.0671423086443,1.025343366298068e+19,376.0671423086443
55346022691836.414,1e-24,102.5298460330631,1.0377242941132982e+18,102.5298460330631
24603203272880.035,1e-24,210.92390558834717,1.6488302768756078e+18,210.92390558834717
90956585707791.72,1e-24,432.28906472984687,1.8386224248967782e+19,432.28906472984687
192532848910758.94,1e-24,348.2969577125957,2.858250636382437e+19,348.2969577125957
924643546917057.0,1e-24,211.80328574747713,6.2384543600363086e+19,211.80328574747713
64077979106550.47,1e-24,462.440014185648,1.4189986536249221e+19,462.440014185648
31027813618573.246,1e-24,367.60947068840466,4.986830327054208e+18,367.60947068840466
322958170668984.06,1e-24,57.91611874826711,2.0738739095627748e+18,57.91611874826711
86389868191995.6,1e-24,108.27561094756147,1.7901122018341663e+18,108.27561094756147
23482836028453.42,1e-24,237.27577412680932,1.912692610789331e+18,237.27577412680932
37919221721321.37,1e-24,400.06961933667674,6.881413805744528e+18,400.06961933667674
653446118805658.8,1e-24,403.3330965912992,1.1991031528035574e+20,403.3330965912992
34045659022552.152,1e-24,144.3258529074181,1.184487312009283e+18,144.3258529074181
32318909632995.586,1e-24,76.16866706755567,3.486874034575305e+17,76.16866706755567
771963446159535.0,1e-24,207.003421096964,5.012067680650579e+19,207.003421096964
28143554604540.32,1e-24,424.86881474903936,5.555246612332534e+18,424.86881474903936
62862348984473.055,1e-24,27.207237443736624,9.357441907546253e+16,27.207237443736624
21080608388257.9,1e-24,323.2326667745233,2.7981409078919634e+18,323.2326667745233
367968420291908.7,1e-24,113.35785035946934,8.290381903787581e+18,113.35785035946934
683582881638508.8,1e-24,426.98858882556056,1.358081626616438e+20,426.98858882556056
497463828768378.94,1e-24,121.55396193161492,1.272185730483525e+19,121.55396193161492
12620366794671.775,1e-24,435.037534346466,2.5734880711522775e+18,435.037534346466
40888432097804.92,1e-24,313.26902677502767,5.174473711581448e+18,313.26902677502767
331080625786067.06,1e-24,72.86369667044889,3.2858847297169884e+18,72.86369667044889
364482523319209.5,1e-24,469.87061489092224,8.242509481746961e+19,469.87061489092224
286252923944485.4,1e-24,226.19914675547346,2.154996939075963e+19,226.19914675547346
566703999275710.2,1e-24,268.4542387355539,5.633644808116716e+19,268.4542387355539
308703714812679.9,1e-24,412.047912490716,5.838523548359583e+19,412.047912490716
315286752609587.56,1e-24,151.04888926359544,1.1888781092352213e+19,151.04888926359544
17206312323513.395,1e-24,126.78587938740947,4.7483578034038886e+17,126.78587938740947
101332760529893.22,1e-24,257.585691923617,9.430298106589286e+18,257.585691923617
146314948449072.25,1e-24,203.59990039846653,9.239725896824205e+18,203.59990039846653
374785485062060.44,1e-24,457.44533767013183,8.178325957810607e+19,457.44533767013183
31149430215035.707,1e-24,370.89637667392515,5.071611938285605e+18,370.89637667392515
226957064239868.38,1e-24,266.3143446468643,2.227860923651435e+19,266.3143446468643
23826511878791.824,1e-24,399.6638067055277,4.3177649710176046e+18,399.6638067055277
834166166940224.0,1e-24,363.6998027944706,1.3193936409761661e+20,363.6998027944706
685046407653040.6,1e-24,492.2507798245199,1.6461586700576424e+20,492.2507798245199
50594271678877.17,1e-24,322.72954093390507,6.699707542219345e+18,322.72954093390507
88688125391723.05,1e-24,493.44808596298276,2.138793871197918e+19,493.44808596298276
15403366467676.068,1e-24,212.06370800564005,1.0416478102878889e+18,212.06370800564005
563739010760634.4,1e-24,149.18514215799257,2.0795484614929998e+19,149.18514215799257
376344610710430.25,1e-24,197.5637497623253,2.2585645002974732e+19,197.5637497623253
911920712096557.1,1e-24,442.92961984761666,1.904602068474935e+20,442.92961984761666
40053522432995.33,1e-24,387.394625633549,6.943469233975367e+18,387.394625633549
47175128049889.47,1e-24,307.1177917056122,5.791094729998398e+18,307.1177917056122
207472976124619.1,1e-24,416.5017504519954,3.9834682050997805e+19,416.5017504519954
11191844869692.709,1e-24,117.87736666462683,2.707423634097019e+17,117.87736666462683
265360099391055.1,1e-24,286.1263861150733,2.9179467432156512e+19,286.1263861150733
97996407824844.88,1e-24,37.052878786910426,2.6631076558502563e+17,37.052878786910426
49722363812951.07,1e-24,433.8991136362177,1.0102623791384728e+19,433.8991136362177
11528841648222.102,1e-24,204.25375532875793,7.320134369976961e+17,204.25375532875793
776777389029661.1,1e-24,34.931559927057165,1.882486728695521e+18,34.931559927057165
315799546557972.0,1e-24,136.23018192919787,9.913309123123528e+18,136.23018192919787
541025411851331.56,1e-24,375.5733096900889,8.967760398803825e+19,375.5733096900889
590758993256233.1,1e-24,115.80314731132034,1.3836474942723465e+19,115.80314731132034
115500937581328.95,1e-24,391.84227235165235,2.0350716032899195e+19,391.84227235165235
31002697726659.94,1e-24,123.06568958093631,8.108184064131707e+17,123.06568958093631
11333505689944.295,1e-24,479.6724940479716,2.634313004369974e+18,479.6724940479716
263047246510406.66,1e-24,321.4245734649906,3.461595152489037e+19,321.4245734649906
307602205761370.44,1e-24,270.49033016076527,3.095174622589054e+19,270.49033016076527
89591672106405.03,1e-24,230.27079815052522,6.946679334033691e+18,230.27079815052522
190931869173002.6,1e-24,108.75213794226777,3.988207215173362e+18,108.75213794226777
597196687352122.1,1e-24,407.75866189743994,1.1128632150374869e+20,407.75866189743994
50018103733217.195,1e-24,293.51855543813696,5.724251177992689e+18,293.51855543813696
19144966021579.76,1e-24,486.44966148746306,4.532333800321641e+18,486.44966148746306
639418761927272.2,1e-24,461.7297781846082,1.41254577530953e+20,461.7297781846082
46166409066878.91,1e-24,92.87600661759932,7.211994239902856e+17,92.87600661759932
26518217414515.562,1e-24,54.100681612094036,1.4949985551556163e+17,54.100681612094036
17386864124803.86,1e-24,44.93922175057424,6.863146707440203e+16,44.93922175057424
954214778399105.9,1e-24,46.28826485084606,3.987296412796916e+18,46.28826485084606
18411287591368.234,1e-24,415.35475183946085,3.5217949956791736e+18,415.35475183946085
144703965733288.3,1e-24,389.46443023897285,2.527541446381555e+19,389.46443023897285
182735958493772.1,1e-24,442.2657844611845,3.8105389327069225e+19,442.2657844611845
189206065841662.2,1e-24,265.84129552254393,1.852050173807247e+19,265.84129552254393
266378634007619.03,1e-24,229.22244837813363,2.049837723169797e+19,229.22244837813363
49218417490272.46,1e-24,239.1497017006041,4.060769537433454e+18,239.1497017006041
21848831239668.363,1e-24,400.3201476033188,3.9685756912308593e+18,400.3201476033188
33220606934663.56,1e-24,85.23045770515326,4.423630750316665e+17,85.23045770515326
31095996845484.195,1e-24,422.6143743683975,6.093026780137592e+18,422.6143743683975
45751210704392.2,1e-24,346.16443605789107,6.730859120426464e+18,346.16443605789107
516201498942918.75,1e-24,48.09488679327064,2.322004941907997e+18,48.09488679327064
338882240973474.0,1e-24,160.75607852572472,1.4256236277030445e+19,160.75607852572472
27117192766442.676,1e-24,347.56171170195637,4.013410384162132e+18,347.56171170195637
660074940850553.0,1e-24,154.55941226907373,2.5916255524851065e+19,154.55941226907373
137299074815049.52,1e-24,152.01871578625085,5.236195433999748e+18,152.01871578625085
128401817598128.83,1e-24,314.71239502062684,1.636341267859494e+19,314.71239502062684
166215215721884.3,1e-24,315.5377211249455,2.1266900122048356e+19,315.5377211249455
18627714988630.14,1e-24,349.83483009749256,2.783722486071793e+18,349.83483009749256
223614886866820.53,1e-24,344.46817988627276,3.265582766079789e+19,344.46817988627276
14065044335540.283,1e-24,228.9510327829348,1.0803030953625847e+18,228.9510327829348
65776424779965.82,1e-24,52.48862698516758,3.499521377721453e+17,52.48862698516758
27844271245261.176,1e-24,226.07168958103802,2.0944074103072748e+18,226.07168958103802
306064260682354.44,1e-24,126.16041772248496,8.371034914859002e+18,126.16041772248496
456562061235690.44,1e-24,277.4411600123371,4.782311811510306e+19,277.4411600123371
331774780385511.6,1e-24,241.55243183506,2.7821127012015346e+19,241.55243183506
99629614718495.58,1e-24,313.6625007960237,1.2632154649008933e+19,313.6625007960237
717697141231842.2,1e-24,250.98816489232587,6.403992525697279e+19,250.98816489232587
114107732730040.3,1e-24,304.97851212848946,1.385717036855595e+19,304.97851212848946
298559073669316.44,1e-24,45.206664388254815,1.1920474405962565e+18,45.206664388254815
107491686550574.73,1e-24,245.97987871096132,9.284958627642677e+18,245.97987871096132
697220211864356.8,1e-24,251.81822441380714,6.254622271138906e+19,251.81822441380714
86425334555857.86,1e-24,481.477994382004,2.018644360643595e+19,481.477994382004
79643974969884.84,1e-24,98.63337085782426,1.390487926481812e+18,98.63337085782426
27153901958523.055,1e-24,56.641893785117325,1.6712331704993338e+17,56.641893785117325
10026197575082.852,1e-24,221.65337389023614,7.298977691057682e+17,221.65337389023614
345529524572747.06,1e-24,369.39855697191956,5.591872523147819e+19,369.39855697191956
11595732165538.785,1e-24,289.29162276107616,1.29737064941897e+18,289.29162276107616
20350086090056.227,1e-24,471.1273795347017,4.619395443793707e+18,471.1273795347017
21613743803262.348,1e-24,317.05321667176594,2.7859044170535173e+18,317.05321667176594
44923824745382.78,1e-24,324.3650497225326,5.994610222126788e+18,324.3650497225326
66760132956281.8,1e-24,382.2250956301334,1.135225184223079e+19,382.2250956301334
28930653955450.664,1e-24,453.83800792798746,6.247761482115527e+18,453.83800792798746
100096593698429.19,1e-24,380.4856423792979,1.690936772322638e+19,380.4856423792979
500564887931609.4,1e-24,499.4260193678544,1.2257001191755026e+20,499.4260193678544
28047317524445.41,1e-24,150.57728264609287,1.0518418685603976e+18,150.57728264609287
31685909208455.336,1e-24,138.8069527582935,1.028533071409804e+18,138.8069527582935
146180513482195.47,1e-24,496.82603634146307,3.556346999631834e+19,496.82603634146307
956216369632863.1,1e-24,268.11888336753077,9.485583618861452e+19,268.11888336753077
189694360833807.16,1e-24,431.38556641378693,3.8233110973593035e+19,431.38556641378693
734288821775472.2,1e-24,109.89170739147652,1.563175465636928e+19,109.89170739147652
114046892914309.8,1e-24,418.090156784141,2.2014393746104144e+19,418.090156784141
40402119911256.445,1e-24,225.50643081542867,3.0264224043981164e+18,225.50643081542867
935927488904785.5,1e-24,492.67288139322676,2.2511169326535662e+20,492.67288139322676
648953563470060.2,1e-24,401.2396889657482,1.1821545740423116e+20,401.2396889657482
34535122548418.555,1e-24,167.21653629292186,1.5563341187619118e+18,167.21653629292186
124327065305644.17,1e-24,284.78091353538593,1.3571228960666012e+19,284.78091353538593
102566524301180.78,1e-24,321.96843715898996,1.3532990287450587e+19,321.96843715898996
65561071862340.15,1e-24,377.0953370846111,1.093347348746146e+19,377.0953370846111
46462208882094.92,1e-24,172.03172850371274,2.199632914816209e+18,172.03172850371274
17966021860591.74,1e-24,102.46898291417043,3.364926198101323e+17,102.46898291417043
502390892579911.25,1e-24,228.67834590441635,3.850603023434948e+19,228.67834590441635
28558511848654.176,1e-24,382.07713901096986,4.853640178912678e+18,382.07713901096986
128221912883168.3,1e-24,20.366445597413808,1.0813511510399053e+17,20.366445597413808
42926246454213.33,1e-24,96.73069144945711,7.229796565053846e+17,96.73069144945711
204996158141768.62,1e-24,144.7652099088239,7.170387369382908e+18,144.7652099088239
13486323047179.191,1e-24,36.91814470685794,3.6391788982947304e+16,36.91814470685794
145698337387122.3,1e-24,20.644493295003915,1.2619511754409523e+17,20.644493295003915
498407106754682.5,1e-24,86.14458843606505,6.769724763245074e+18,86.14458843606505
163355089675377.12,1e-24,227.89713372526538,1.245120004961035e+19,227.89713372526538
76860471172764.8,1e-24,45.180599756422474,3.065411594305179e+17,45.180599756422474
403185124472103.4,1e-24,447.5957175290938,8.543925699999334e+19,447.5957175290938
10520426214559.59,1e-24,97.51604609158768,1.7985504540556822e+17,97.51604609158768
642404208756605.4,1e-24,279.2518702720285,6.7979314905749406e+19,279.2518702720285
19956260137377.926,1e-24,109.36732177848783,4.211792553593791e+17,109.36732177848783
208916378308960.66,1e-24,365.1602429009678,3.3248596382886543e+19,365.1602429009678
158071515528530.88,1e-24,477.0427061571376,3.647347467389573e+19,477.0427061571376
97303218870264.67,1e-24,157.13323694983808,3.9333001825111153e+18,157.13323694983808
90046289130817.22,1e-24,186.23648389663936,4.887216070597255e+18,186.23648389663936
28108119118343.53,1e-24,32.52199217666863,5.927588650454537e+16,32.52199217666863
50631988861957.43,1e-24,358.59058037777373,7.847213093604676e+18,358.59058037777373
10886182375534.822,1e-24,225.197471470908,8.136161972529106e+17,225.197471470908
194096991060287.75,1e-24,309.09801349541056,2.4061969562230534e+19,309.09801349541056
357517143540248.2,1e-24,407.1546606733008,6.649321400846613e+19,407.1546606733008
265101168401984.66,1e-24,60.37087111092722,1.842489019685252e+18,60.37087111092722
89134306121871.64,1e-24,305.6689191689282,1.0862317627939066e+19,305.6689191689282
30983614294918.758,1e-24,30.85039064692049,5.8953627261096344e+16,30.85039064692049
28001457784943.863,1e-24,232.89825684899304,2.2121112820449787e+18,232.89825684899304
67276073769227.086,1e-24,96.5668208503092,1.1295418435735007e+18,96.5668208503092
445482948419297.75,1e-24,463.58646768099504,9.895251922269136e+19,463.58646768099504
25275318567801.594,1e-24,465.4907286279386,5.646547718104622e+18,465.4907286279386
10857302007191.986,1e-24,463.23161162640326,2.4099079889443743e+18,463.23161162640326
801415209158650.5,1e-24,15.905412877803348,4.151789079975295e+17,15.905412877803348
335767450871919.75,1e-24,485.3987705592233,7.924730417695108e+19,485.3987705592233
648342419872764.2,1e-24,485.6479789861444,1.5308953815650812e+20,485.6479789861444
126080235514090.81,1e-24,48.296508543840254,5.717346336079096e+17,48.296508543840254
500700927179410.9,1e-24,310.7758453464157,6.258110751480768e+19,310.7758453464157
169618605496578.12,1e-24,214.45426883075623,1.1686939165288536e+19,214.45426883075623
139214333669892.6,1e-24,85.25409175219612,1.8547054033133023e+18,85.25409175219612
301675508281906.44,1e-24,46.758480602255744,1.2854072360692685e+18,46.758480602255744
288112123964388.6,1e-24,425.99942708617846,5.707043337401491e+19,425.99942708617846
88092179514994.52,1e-24,259.8168793679542,8.312530406758342e+18,259.8168793679542
42114199086758.18,1e-24,485.0347060255379,9.932052192387197e+18,485.0347060255379
292582906007909.56,1e-24,190.80439111716905,1.6550151282941952e+19,190.80439111716905
22367362304420.113,1e-24,117.59400017902476,5.387306118685784e+17,117.59400017902476
84692425782460.52,1e-24,471.85851615402555,1.9263478343408808e+19,471.85851615402555
293963013982527.2,1e-24,115.46943660778341,6.849330010395652e+18,115.46943660778341
523747866462914.0,1e-24,195.31825627474373,3.0826891136412172e+19,195.31825627474373
505177925906844.94,1e-24,128.43280301075416,1.426767681796029e+19,128.43280301075416
172711487207463.1,1e-24,464.06853915982816,3.842350002871257e+19,464.06853915982816
32793518693822.918,1e-24,349.5340293870689,4.894386426799785e+18,349.5340293870689
943246581504120.6,1e-24,83.79316074907172,1.2166694756821697e+19,83.79316074907172
15024657525263.795,1e-24,340.35564429795994,2.155423554040986e+18,340.35564429795994
47804842919667.2,1e-24,44.90979390962965,1.8846238056751126e+17,44.90979390962965
89250618776368.44,1e-24,379.3476330255383,1.5012337423701322e+19,379.3476330255383
37174471315675.71,1e-24,174.17296997751603,1.7980298409016684e+18,174.17296997751603
491358871086449.0,1e-24,264.8352370081292,4.780132276200833e+19,264.8352370081292
227965669021.28296,1e-24,5785.682748807177,1.6970130831076746e+17,5785.682748807177
860075021601.445,1e-24,3560.3343539124767,6.384582664855212e+17,3560.3343539124767
512665761204.0191,1e-24,7029.680710747969,3.8163572851201075e+17,6001.87287031392
6460807006066.016,1e-24,1964.9373644583818,4.522704134309229e+18,1964.9373644583818
2021012281014.8806,1e-24,2963.980858357002,1.4908627607554284e+18,2963.980858357002
8588620897417.0,1e-24,8097.962326037918,6.392559617680546e+18,5769.9128860835535
1869566736380.2495,1e-24,6717.567121873255,1.3916974311447404e+18,5954.848486727568
1072276720707.6547,1e-24,7321.894834182208,7.982098807434578e+17,5981.898746454349
788425464098.2838,1e-24,3298.590864371673,5.841526499876502e+17,3298.590864371673
359582173428.24713,1e-24,2369.5110495265126,2.601632407272747e+17,2369.5110495265126
1126245738944.154,1e-24,4059.3336212534036,8.375453034742141e+17,4059.3336212534036
2120120658182.989,1e-24,606.0623843498223,6.582535168156927e+17,606.0623843498223
785965268892.0322,1e-24,3516.3934173535526,5.832945365285727e+17,3516.3934173535526
245920653562.85632,1e-24,5413.592094509996,1.8306288601045574e+17,5413.592094509996
742379338941.2404,1e-24,2977.9298209349377,5.4777751756019603e+17,2977.9298209349377
262320380163.74948,1e-24,7724.394712407403,1.952759504677181e+17,6011.009739530582
3934810608286.17,1e-24,5511.421929417927,2.928912229755692e+18,5511.421929417927
490005339218.94165,1e-24,8320.731473491895,3.647671391709289e+17,6002.421130954217
1338918633573.8967,1e-24,4074.620229260804,9.957313142128003e+17,4074.620229260804
6322637714409.668,1e-24,3137.7633002293833,4.676096463466483e+18,3137.7633002293833
2465977128491.544,1e-24,3092.155903187177,1.8227468158902897e+18,3092.155903187177
333507673694.4124,1e-24,6288.9457472770655,2.4826870844037654e+17,6008.440066569794
285616787396.47406,1e-24,4573.091267855116,2.1254981518256426e+17,4573.091267855116
1445627249846.1218,1e-24,2060.366572871827,1.0223443144446111e+18,2060.366572871827
2900551530719.714,1e-24,5030.470113799446,2.1589247614463785e+18,5030.470113799446
1749870451823.1138,1e-24,3573.912056741815,1.2990653511157194e+18,3573.912056741815
692446301016.9553,1e-24,4587.293139594884,5.153061796576917e+17,4587.293139594884
870845986920.6533,1e-24,6080.779980737887,6.482659204552157e+17,5989.156787481886
1426771520260.3757,1e-24,3938.3955111177715,1.0607232396833023e+18,3938.3955111177715
100833468261.5282,1e-24,7058.696562005665,7.506244973576219e+16,6017.234098393522
1093371937032.5818,1e-24,3197.2589230810904,8.092465059680847e+17,3197.2589230810904
999791741048.919,1e-24,1271.863410665545,5.917149457629213e+17,1271.863410665545
