phi,energy,time,N_Ra226,N_Ra225,N_Ac225
515431946392079.2,824060.0635042458,195.41576039578626,6.021941462635563e+23,3.1659535207329308e+16,5289262303989146.0
19336004303610.586,0.05823436482793848,422.71155530067784,6.021758101877854e+23,7.924739122724829e+18,2.4832398886857953e+18
14520944693304.455,25.467675689546304,35.03628625946479,6.021989227360244e+23,3.340932592313138e+16,1109039797761295.9
82802913766725.06,0.052106395205711295,280.29447008347773,6.0215680774337034e+23,2.6888242764568797e+19,6.106409058060627e+18
422599847742267.7,286564.12371434405,218.2743998802951,6.0219344494691246e+23,4.816082444804036e+16,8857768673996812.0
914031755878725.6,8.807684699078,441.22618147765735,6.0214029112653765e+23,3.130566484768286e+19,1.0123015577041773e+19
13452843564685.39,13836.630986718827,71.01393929709936,6.021978837873717e+23,2600805059493284.0,170978934846586.4
172732452288351.72,15.285916345395076,452.124659632024,6.021796977563268e+23,4.5603737732641347e+18,1.5009308299230013e+18
83722601377164.6,486904.5318310798,82.3756373133374,6.021975450513054e+23,3131273597440094.0,237048690510702.16
772675119487462.6,464.7892173126579,414.008011354511,6.021825928669569e+23,3.497178626624152e+18,1.0790837711814164e+18
14534940994908.45,0.03443454899801443,19.069280829798593,6.0219892049114956e+23,5.026453313560589e+17,9175645040283100.0
16869940372025.39,38.33011859745747,228.8002392242762,6.0219297705598455e+23,1.7260803752555818e+17,3.305580812289768e+16
614872927487703.2,48.09484646525753,319.0053193797845,6.021808114605416e+23,7.230462460278453e+18,1.823920522585594e+18
16760182845352.826,715511.9707457365,16.29623653638952,6.021995149002978e+23,108950597617234.42,1702691824618.819
82163150552125.88,564533.8703942721,241.5652592327785,6.0219280181015317e+23,7230386625839658.0,1450163687161675.8
633069060290541.2,0.08600876406393548,427.06721354937724,6.0187137827322186e+23,2.1484759684842357e+20,6.783981248658472e+19
254159050945282.2,17.88093104632426,158.74799250397137,6.0219200494955146e+23,2.8152919417191163e+18,3.9111622952313005e+17
47501970003181.734,515.0482088807834,21.585744701147974,6.021993421040649e+23,1.5167496458670118e+16,312906920887662.44
352017333232199.2,30.04152465046644,231.49150599299082,6.0218801448660046e+23,4.1062789919582275e+18,7.942809412911909e+17
440477086576034.94,11826.401897269761,161.34947293646144,6.021949741144204e+23,1.923675934846125e+17,2.7117671286622716e+16
49463488109614.195,628.4582040579445,123.43782096574499,6.0219624291712644e+23,7.424832815554842e+16,8203729716117526.0
835534085615109.9,619884.4363616436,283.09851462150345,6.0219147183736734e+23,7.925641963184242e+16,1.814720889769992e+16
95896419111314.25,28.914462676550087,181.9576888798848,6.0219347251017365e+23,9.373203911781722e+17,1.4706449059232147e+17
192136767090415.72,0.06504724221074458,63.002701688366976,6.02181855976943e+23,1.5314879331357477e+19,8.978535549285962e+17
21169336954414.184,44656.65176115626,430.93448147720073,6.021871603796702e+23,1.0031241142131208e+16,3188202716315291.5
91197318347415.12,1107.7744813962795,276.94754239654867,6.021914977604709e+23,2.0127872653660614e+17,4.526011339567557e+16
81368653759771.52,13081.510940731652,109.21415155442357,6.021967230741658e+23,2.4002759259740756e+16,2367961881063500.0
433062278046284.56,0.04027613844660475,433.24903362054476,6.0186673584387316e+23,2.1675641227115132e+20,6.916856628666429e+19
789244439567803.9,6009.744358923103,67.11893225635922,6.0219776826064466e+23,2.196325307991777e+17,1.368111837825729e+16
872292801508258.2,276.4924280397898,436.82421271010907,6.02179145218856e+23,5.298680775986061e+18,1.700886727032448e+18
13569328527089.234,14.977896169009702,248.0039331838489,6.021923211900117e+23,2.3664086141415706e+17,4.8528983154614584e+16
20814936695930.89,0.22476319450325893,185.48042718287337,6.0219168859805e+23,2.344702842938616e+18,3.741637212366177e+17
16549688960168.375,299728.75937608344,227.23935269319827,6.021932348559219e+23,1904491728437796.5,362595440740252.5
13288331622202.86,234158.8359001286,140.5564427329812,6.0219581561773814e+23,1158135290826285.8,144121846188998.3
41696814019766.51,36908.13875970569,322.9857841942957,6.02190363729036e+23,1.7859047267527536e+16,4549869305876382.0
12455819208507.682,5072.077655802382,112.74116034547731,6.021966379821235e+23,6071339877425753.0,616906941940607.8
20583200734299.78,653169.19717609,182.98937488447532,6.021945525149265e+23,1344901498162678.5,212070538364156.47
14536669690927.54,0.9997960130323824,436.83488064414473,6.021848227243411e+23,1.4684710373358587e+18,4.7138966091188224e+17
18614062763798.84,59.67585158691388,453.3182036741587,6.0218613462285504e+23,2.4913336853504054e+17,8.215176906990314e+16
115295729387882.3,3.0818837728615414,57.64677942867733,6.021969866355705e+23,1.2278759272204572e+18,6.609348261379566e+16
78586443613411.86,0.10573440541108942,426.2665092220101,6.0215200293059296e+23,2.4031525132448543e+19,7.577050634610108e+18
25353248305426.855,440309.96357816603,487.7591661983058,6.02185477678583e+23,4131650910761144.5,1435218923104357.0
554419720915712.7,61.60973592992831,254.4704034359541,6.021862657220212e+23,4.863460654088285e+18,1.0192055143700163e+18
26423250742802.63,186.95885759754427,425.6075480974432,6.021870517869286e+23,1.9197168440491978e+17,6.0458408408140984e+16
30584508328073.02,0.09348134576463114,379.41118260592094,6.021756993517706e+23,9.210865530575733e+18,2.661140377383861e+18
453938171294441.0,3869.1643931389067,123.24841463641502,6.0219602373382055e+23,2.7424442871649536e+17,3.025856122652789e+16
72261751613838.8,313490.84403698734,224.12033177332071,6.021933201192404e+23,8042010996404379.0,1513087239384098.8
84889066238017.25,21.510390550820723,277.54629661406767,6.021899987693134e+23,1.34671864661854e+18,3.033674040551174e+17
36930387294946.44,10481.09443466616,179.87919323828612,6.0219462443125656e+23,1.8778398942646932e+16,2916509660357093.0
200433021408259.56,179747.99237788073,40.74685583085103,6.021987807387046e+23,6349017925105750.0,244208907121135.88
15805252703917.113,1525.7524803743586,115.26759908509405,6.0219655356514385e+23,1.4327323233052916e+16,1486009880481143.0
62059671593554.16,396.58414877817535,98.0912070295665,6.021969759520841e+23,9.542256167716106e+16,8515591602306953.0
48099317292104.484,541443.9658991403,417.4388413455113,6.0218756745646265e+23,6412760550506731.0,1990871277460094.2
10571302290983.055,0.036092253216002804,105.37422839435025,6.0219485412397295e+23,1.8178981073323238e+18,1.734635826176652e+17
706486636734304.2,1454.3297160777167,415.0537334863024,6.0218501218646035e+23,1.8106568767327368e+18,5.5974149348988755e+17
579056971042454.4,11085.194357215725,190.10222335490158,6.021939840484712e+23,2.9976944441902016e+17,4.8884704749225896e+16
88528804640964.73,97.02240758711592,214.48618440577866,6.0219295597188956e+23,5.406344756485761e+17,9.794320385055352e+16
123634060991349.12,0.09595940939606537,102.85332340647831,6.0218286821380726e+23,1.2756961527407483e+19,1.1900734067587005e+18
25157944464444.082,7545.504165106786,431.8662896845882,6.0218710457304704e+23,2.904165645078242e+16,9244866396582392.0
83089199011792.81,31.79007525110709,286.0872882517078,6.021900407503165e+23,1.1092819178257324e+18,2.5618954220327107e+17
21546878175302.496,1159.7804513826263,103.45382792212645,6.021968987015952e+23,2.0330051739412676e+16,1906883633147625.0
47790126232773.79,2242.216681932964,451.14961610221116,6.0218641749971464e+23,1.040370599380076e+17,3.4187772606944536e+16
312230430607857.06,0.2587315812807649,465.4114509403473,6.02088232716823e+23,6.450440498857447e+19,2.167642506911234e+19
13722047386350.143,80237.25562704263,319.13091678928885,6.021904971808159e+23,3951738629837283.0,997157124670116.1
427799437926004.5,1.009541389072992,337.25841993052444,6.021407444041554e+23,3.6131261487720415e+19,9.526396152641985e+18
142760356828547.1,0.030138890572818867,380.471348919468,6.0208144300381356e+23,7.585551508801903e+19,2.196300167685775e+19
238243322122345.6,4.234563355790741,184.78756105767934,6.021871673591105e+23,6.163662873543754e+18,9.80346147540799e+17
418025669071835.0,0.044841348736616195,139.20790959030194,6.021016672833591e+23,8.255196073347755e+19,1.0183499312420078e+19
33241209556686.363,453.33522976817267,188.75725222080345,6.021942814436633e+23,8.459660018553005e+16,1.3709654980499806e+16
25499554417627.742,34.34897638218237,276.2540215769426,6.021913665178134e+23,3.190025583570812e+17,7.1583480136996856e+16
22382318348652.92,74.58958226496604,399.7054562236614,6.021877494916686e+23,2.4710707109934688e+17,7.42684257482622e+16
381156627929919.8,368432.6647078301,393.13292616359064,6.0218821553976256e+23,5.9218677308761944e+16,1.757717790598512e+16
679577696082444.8,159.88272626821274,453.57397689046536,6.0217814564213156e+23,5.558760600106627e+18,1.8337517122495816e+18
170402781027167.2,0.05332960636786056,213.9639081013555,6.021395167337681e+23,4.429685643710443e+19,8.0082052003613e+18
61277995556138.1,50.98700161530208,374.54224354197424,6.021877516788425e+23,7.83310158782212e+17,2.2408169220976288e+17
26698138374552.016,0.11397484745102422,463.37608749513873,6.0217364915353196e+23,8.288522842861441e+18,2.776546597014248e+18
607318747279524.4,11.98509843068382,149.30949265487973,6.02186578227355e+23,7.795810068338472e+18,1.0248031676854661e+18
10495476362201.883,231954.8563003845,33.73203252241855,6.0219899585621497e+23,243913172981688.5,7801978837223.413
16963069494203.898,6135.684842184443,163.28096446584433,6.021951285252313e+23,1.0389759107266578e+16,1480331072966337.0
44954031316799.21,11.844334396549533,185.3094421856406,6.021936553683336e+23,6.970380841711182e+17,1.1114165239636488e+17
174023356296835.12,7378.979368552601,283.9940730061518,6.021913509567928e+23,1.516575675618664e+17,3.481499342036664e+16
677488717963304.8,10.203781795001857,323.0852206354292,6.02166897318167e+23,1.7455198956400726e+19,4.4481046198866985e+18
65235094578313.43,263971.8667284274,279.2885411420347,6.021916760486263e+23,9386472246667738.0,2125373574417075.8
91068726645285.22,169.39453031722567,61.38465515002781,6.0219802591735134e+23,1.3880690635883397e+17,7936960512190131.0
14120599231497.758,0.10240161651102117,396.11723274717133,6.0218221997648284e+23,4.182330794639665e+18,1.248501484503247e+18
277475238515571.9,121.73474175789036,30.167410103966006,6.0219884213769986e+23,2.5259929675606298e+17,7242637777617238.0
23977115694461.0,159307.56704354312,423.05227421005696,6.0218740104161794e+23,5944526563331362.0,1863836820603323.0
15543018689622.617,643.2368591384363,249.60682961013728,6.0219251910996e+23,4.1570382633115944e+16,8571431388582073.0
19202209681127.21,16.258095421736666,28.86344863490906,6.021990938840157e+23,4.582320268993338e+16,1258131278592299.2
185902516900270.12,47.618992452279265,53.33504661028018,6.021979201924822e+23,4.6791269576499494e+17,2.3367546273711652e+16
11397795347981.117,0.10513920011361359,298.2782710489018,6.021875291645713e+23,2.729318736946232e+18,6.521796811845491e+17
317533479229939.9,17.316154116623,354.4526391142758,6.021801803426092e+23,6.705720074159633e+18,1.8382957725276032e+18
90178106661936.56,60.601710390197916,391.22570099539166,6.021868034931637e+23,1.088885884970195e+18,3.2201453103359616e+17
43351003720480.805,0.6980256644613927,291.0082629297158,6.0218616366275907e+23,3.9557847201793997e+18,9.264344041070738e+17
18065168535543.05,49.07010565434686,283.28769030302385,6.0219131876798367e+23,1.9269783760635798e+17,4.4145926591427544e+16
10770834849514.21,245.57550913214746,116.4269927848377,6.021965076185158e+23,2.4554956438023904e+16,2570511700920833.0
594934088301008.1,5.790965632540438,422.45131852400397,6.021516294274636e+23,2.444098314139518e+19,7.655223674219032e+18
24546265266491.945,347735.2277347718,313.3678990836671,6.0219066951818674e+23,3351069999344530.5,833324387726858.2
11952517681295.031,1.7698566140276062,121.28710480300835,6.021960168867931e+23,3.328635840488412e+17,3.618724585957651e+16
789143013820083.5,21640.39434377665,386.6625009765967,6.0218778173619746e+23,5.003034497344095e+17,1.4664346316671098e+17
83510672376622.05,0.0306688046827189,281.9994158394585,6.021455148061395e+23,3.5508501166026146e+19,8.104469888728007e+18
97986549090732.84,0.027643376018625765,445.7194244172212,6.020967017632723e+23,6.028679518825116e+19,1.96386254039699e+19
11321180049110.572,8472.784121386834,160.15304665101274,6.0219522698243094e+23,5804418994626278.0,812790017168555.4
768148150742072.9,1.4688074817762076,250.9846935986917,6.0213800524688177e+23,4.3175060501041136e+19,8.943791493968532e+18
316829380046381.75,0.5974809675474225,164.91268583976162,6.021719224686915e+23,1.9831483969376596e+19,2.8508737863877074e+18
10501179008914.318,2.057870053869066,207.82863546756244,6.02193293396488e+23,4.292418021105483e+17,7.566823984619523e+16
12669781181619.904,5.441248814305691,475.4361476688442,6.0218496565516934e+23,5.783183347232673e+17,1.973024090234135e+17
753719388632393.8,65.03061897244686,44.53915082699111,6.021972475443136e+23,1.3670774305735526e+18,5.73368236274715e+16
15489761749881.254,77.04951342088106,259.9477713402797,6.0219210655662405e+23,1.2351725354914637e+17,2.635056699006801e+16
65125322194839.93,10753.587201613393,96.17198739885333,6.021971171474661e+23,1.888789311678142e+16,1654629737715915.8
414768454041737.44,0.042164848998588744,458.3131352528388,6.0186912490813714e+23,2.102092469863256e+20,6.987147416538683e+19
46048850431537.98,64875.06908493995,303.4260604004747,6.021909510585049e+23,1.4215786845566426e+16,3444372570777782.0
26270042192313.254,21.90880373879938,237.63619532513843,6.0219247063161327e+23,3.6634061573720934e+17,7.246000517460715e+16
280107768366912.72,2993.1343902622434,327.2147864435345,6.021896876513058e+23,4.252393925463622e+17,1.0946446355092515e+17
150803456644562.0,0.13930552279570935,128.26641059640718,6.02178418560454e+23,1.5728070535456815e+19,1.8002154400640212e+18
174012805065708.16,0.30402065396019434,358.87637411341467,6.021504986992101e+23,2.7972860409115103e+19,7.742805698287591e+18
57799998147864.984,12944.072541403695,251.92984759892838,6.0219245853883944e+23,3.47096902895868e+16,7212830233680147.0
211770431755804.75,40.165828923637505,471.9567631572751,6.0218054879203184e+23,3.541895511305587e+18,1.202098453910941e+18
16561115356001.822,335016.3893290781,260.174303846357,6.021922544997759e+23,2004081519313460.8,427852329944780.75
39654140057817.17,563171.1486696933,318.6771273447747,6.021905102129034e+23,4306050664699512.0,1085325696627958.0
301944508842698.5,109.08081814886232,78.59225838789058,6.021968822028051e+23,7.22411978896403e+17,5.230448545116053e+16
543838129731657.94,814446.6238684916,196.38892337026235,6.021941147685105e+23,3.3738410567990132e+16,5661140410897761.0
27144720850874.895,0.4183069733516641,15.249385317561192,6.021993267830729e+23,2.161725135813097e+17,3163485909453487.5
147811425069367.44,100.75423577683597,193.52706942413323,6.02193263657378e+23,8.145465539317624e+17,1.3493053034506112e+17
84912942476180.45,108.4195579189059,410.6634619306815,6.0218663053015124e+23,7.915350216730821e+17,2.427639357718988e+17
161860629199338.16,0.3047059286132459,206.9671537820474,6.021730385967941e+23,1.7135639444399348e+19,3.0098720146059566e+18
15044694933647.602,11603.373491057262,87.71080379411684,6.021973854618995e+23,3861551052146220.0,310201284772904.3
101478892754802.12,53643.06840984504,69.8601027977673,6.021979104182275e+23,9812688996129272.0,635083629732608.0
457656769538076.3,73931.2451400513,205.17033249208234,6.021937756233751e+23,9.766807103663696e+16,1.702575682131442e+16
52322483535984.71,892442.0528021792,363.8167682942604,6.021891657082697e+23,4955874362356604.0,1386362137320491.5
53886140992901.945,18.383425817033924,53.59427894533335,6.021981741086472e+23,2.1929672149454714e+17,1.1003062659168668e+16
16363157966473.21,617845.1522848149,224.6705358166588,6.021933120565656e+23,1299708392301315.2,245052228980380.12
95686277838519.3,217622.2710431551,184.6645273179608,6.021944912754945e+23,1.09139684716136e+16,1734870704863557.8
12410838279301.363,251.59935292103177,492.9070375544915,6.021851986707452e+23,8.514251759397672e+16,2.979411201172758e+16
48729468591245.94,45201.16430552274,424.24544338616573,6.0218734091363715e+23,2.2721881501145784e+16,7139002277564578.0
17478315834119.78,4197.520416818646,190.27397866386477,6.021943197235884e+23,1.471517291744015e+16,2401572595851171.0
31809836839511.473,0.08487986438114882,178.95360450954993,6.021879768142581e+23,5.659279606711351e+18,8.749481576169403e+17
686314782724313.0,109.286956378704,17.238682765974986,6.021990990306744e+23,3.815228744513803e+17,6303462967048180.0
12195832073632.262,0.9910090851559978,170.5845479770418,6.021942069428644e+23,6.099585807799338e+17,9.037234857850394e+16
723963434973451.5,496.1721882577843,91.6056049651566,6.021962532011679e+23,9.35077512915221e+17,7.825497052999776e+16
499744510615277.8,0.15928810805072027,223.55848210589414,6.020974019717023e+23,7.786050510657407e+19,1.4618167884102427e+19
123136669900816.62,55.984824303340964,236.61882637722164,6.0219162329437365e+23,1.0705766839287094e+18,2.1098302271193693e+17
16296381725237.068,1.0020967220335548,132.39953875648752,6.021953208848488e+23,6.516255212489956e+17,7.678385842324379e+16
127797206266955.23,3.4465538366231785,230.0801197559637,6.0218772373744986e+23,4.3799389110446305e+18,8.428028773813033e+17
76413689721692.11,1323.409916592642,21.442882281142452,6.0219934640374224e+23,1.5122585202757392e+16,309944210164648.44
80822709624380.38,6075.525542643385,54.00298795287139,6.021983736351619e+23,1.8223850876717536e+16,921099489548719.5
23029422578372.76,83822.39922978432,467.6599092415294,6.021860694718482e+23,8384357870650842.0,2827146782054450.5
13037157851391.617,13447.636712583784,350.8186077831012,6.0218954592507556e+23,9809037571061812.0,2667503152492362.5
40492338030811.445,65537.32700890845,60.1941034209045,6.021982053137423e+23,3080388251227147.0,172852523344588.94
111504360997809.38,0.6995973238900114,177.12114943268162,6.0218663509800633e+23,6.85056367547279e+18,1.0495048610696157e+18
18522005354218.996,10711.8491574776,400.39186680656127,6.0218805957019993e+23,1.708316461855675e+16,5140998978239778.0
84900732489082.47,712.6913299211067,35.081847599872766,6.0219891769334055e+23,3.697205809463224e+16,1228866383434255.0
61240747092950.07,22631.672163700427,356.8306504133441,6.021893307331647e+23,3.5940537694283572e+16,9904049290881734.0
22351058663920.82,822144.576869804,70.78801785570022,6.0219789269672745e+23,558910094024406.1,36631612886683.51
252354497822527.25,7511.938092743236,26.285116317085556,6.021991915005418e+23,2.55765166756893e+16,640570399415640.6
217876156334436.53,280.4250235866221,298.3073001752531,6.0218979183087944e+23,1.0102972474151351e+18,2.4143278067719536e+17
605654924768096.0,9650.662611240687,215.80182417622402,6.0219312154923585e+23,3.726853466427415e+17,6.7874427251777224e+16
13475405235698.785,75453.13579847536,425.0952534862544,6.02187341805203e+23,4869568963209162.0,1532232075540639.0
657720239600792.6,320.49720618181766,15.482383466698659,6.0219934425651535e+23,1.9207888773615626e+17,2853416152763279.5
23655228887459.586,0.59861091584271,341.1715001495472,6.021862710825244e+23,2.6158938930021146e+18,6.959965911801156e+17
522299126869794.75,5.87292232251103,223.5821329623879,6.0217682902834847e+23,1.3403568646469476e+19,2.516667093885591e+18
177110849405793.8,1940.0100937898694,448.0699313696743,6.021860476442416e+23,4.127311297617443e+17,1.349583150242765e+17
37094814573305.07,20710.338217599452,271.0664482852635,6.0219190894682165e+23,1.8629310803485016e+16,4115309453466274.5
53378620752744.305,0.2878457420925187,473.74797651394226,6.021697451068933e+23,1.0570281641196827e+19,3.5971571983897733e+18
25263367488442.438,0.04896641529307328,182.2659184595462,6.021874429368446e+23,6.008913573121509e+18,9.442050030337316e+17
293937174759029.1,0.18889201003268102,411.7398540645463,6.020923041715723e+23,6.5751040375648395e+19,2.0205783700834107e+19
669211774030664.9,519153.9058329681,196.88788819068913,6.021940778031625e+23,5.210832095482283e+16,8762956598647254.0
31791091961274.996,5897.652300003511,94.46173853772042,6.0219717534464844e+23,1.2248452903659602e+16,1055073618771175.4
12552019867113.752,0.4297455180676992,181.61042263437648,6.021934032018721e+23,1.0047525290920776e+18,1.573784433717548e+17
710286438876521.8,2549.5082595808376,162.57512021356206,6.021943777371667e+23,6.7241531029704e+17,9.543443806769813e+16
22778234371772.773,0.20937986769476644,261.4959050531796,6.021877557821294e+23,3.5002620901216794e+18,7.504432315236964e+17
21700141478312.496,133.32861744747993,26.723015237719178,6.021991874872347e+23,1.6776449118743972e+16,427049501118989.3
199287234576082.94,881953.8284500409,463.73856414432885,6.0218616519104265e+23,2.2252149919555868e+16,7458319390523822.0
246995850152454.34,0.08228869828082265,327.2097324709787,6.020936976211836e+23,7.1506899837357875e+19,1.8407477314510109e+19
921742413796583.1,11.056517463202324,126.80782546350017,6.021841770627401e+23,1.0682493714994254e+19,1.2099280836585236e+18
171291477239848.72,1.5197767904653734,267.5020221332846,6.021792987873454e+23,9.941221534699581e+18,2.172073425173595e+18
74739336338991.83,127.59146919515693,398.0985109142174,6.0218724949505304e+23,6.292133789631625e+17,1.885387675951015e+17
84580160099902.86,10.847926683491266,470.5578430105884,6.021818539824534e+23,2.717100232969363e+18,9.20224835405239e+17
194341817851427.9,281.8759706300214,224.22511004029118,6.021924372444862e+23,7.215518956638016e+17,1.358129356491804e+17
12383017390956.002,0.042517505223927686,374.041516245494,6.021811687826114e+23,5.476503617529854e+18,1.5650608159754186e+18
12394686628511.459,40586.86763161077,165.1535874803991,6.0219508143244274e+23,2980446493956733.0,429011058141667.75
268811869066226.62,0.27540793682619535,52.82715568712611,6.021891525603129e+23,8.816197620148363e+18,4.3623185032740595e+17
13083446095530.92,0.15683900017106994,12.275358692961554,6.021994956666938e+23,1.3736809902937875e+17,1621318741677501.8
21492588227512.5,2.723562400174987,276.63572869797997,6.021905322429262e+23,9.558538177052744e+17,2.1473628557425062e+17
306279820883888.25,1.7922808674426587,252.696674095956,6.021726636086203e+23,1.5667126878881739e+19,3.2640460805871114e+18
267046264759547.38,19570.31895863449,80.6397392073869,6.0219754733546546e+23,4.884830613888175e+16,3624107148510822.5
15559194480261.93,29.220858449530773,311.83764279000985,6.021904118670868e+23,2.3089600397001718e+17,5.719236218147216e+16
15144745152529.807,63298.7669358738,118.69089959267049,6.0219646522389756e+23,2187729730038803.0,233135221171224.25
176009588530819.4,0.026570717597379712,17.41300665800647,6.021930368330639e+23,6.337392518746929e+18,1.0575251539626008e+17
489802313234783.8,1876.8946566068234,24.592367867230273,6.021991728070168e+23,9.306883871190661e+16,2183208174847766.0
39484384087484.25,2.2066325822084276,274.67387587660016,6.021893229800483e+23,1.9404075542862182e+18,4.3336420714149376e+17
22408940464182.223,0.5764820224294486,103.36372795200364,6.021958781191e+23,9.476071633825939e+17,8.880979574634245e+16
511887317885639.9,10.935812419140067,121.83012932824523,6.021899100909911e+23,5.757619614862004e+18,6.285241901165514e+17
551662317840830.4,3.116119416049764,452.57944156708834,6.0213805274449956e+23,3.227707385500726e+19,1.063101093648363e+19
17330581773840.34,5.957900130626653,448.91325860938326,6.0218554759847524e+23,7.296302738066982e+17,2.389055110084584e+17
260065100156931.7,0.06120249932347328,374.17690086462363,6.020540515107561e+23,9.587689288716888e+19,2.7408059035866202e+19
15066135127250.4,257055.6797267501,498.87684908296734,6.021851481219463e+23,3256870176595791.5,1149277904679576.8
739853455918261.8,137.9064154957217,282.30362318700116,6.021855020531961e+23,4.695261641534918e+18,1.0725860588214822e+18
12070731173059.654,0.07199994104701246,55.913941049699226,6.021974737752569e+23,8.17105464498445e+17,4.270828501011868e+16
12486305985878.223,0.6881819746258844,62.74568740004567,6.0219780891403235e+23,3.048150672922986e+17,1.7800123153298114e+16
385326197221468.9,2003.6668866959797,215.39864325263764,6.021929540202935e+23,5.195856034133524e+17,9.447565649167245e+16
351580275702272.1,4.88448667846682,257.3737668486392,6.021783063799857e+23,1.1049660214405947e+19,2.3377439183563566e+18
13163110632615.344,51133.60097808372,342.40969864660104,6.0218980286371244e+23,4993227094468737.0,1332309103097864.8
15126613887474.244,14.669283830387645,289.99056508169497,6.0219097712754694e+23,3.0031378146966496e+17,7.013152199309205e+16
805867496653307.8,76778.16337141514,256.0072049675082,6.021921258520467e+23,2.0118688218884557e+17,4.2374896845466e+16
45983596129667.26,135532.1792037595,463.19828453718344,6.0218619516979646e+23,1.3088343721039592e+16,4383204880593580.5
740414441517162.6,5.142427988360155,170.84741848610835,6.021757948473906e+23,1.6277049095341412e+19,2.414955502034413e+18
73078477013075.83,7369.482083701104,315.9372083421307,6.0219050533701454e+23,6.893939208335807e+16,1.7256170613045274e+16
725327214067265.0,221.98132319777747,325.6572856315526,6.021848739874353e+23,4.029582411470214e+18,1.0333605077018354e+18
186678432594153.72,130302.14767545904,151.02856435910473,6.021954785117899e+23,2.3209738683911628e+16,3082784877411697.5
348088899650697.6,9509.147411912289,450.95020294076664,6.02186027744298e+23,3.6786439674162714e+17,1.2084589685420696e+17
220144843145272.72,2956.7725827009626,288.2641878327898,6.0219102105082114e+23,3.0648097052534317e+17,7.12229639319412e+16
564935622237903.0,261.6889274873597,224.95294061904897,6.021906124470591e+23,2.1825246550686915e+18,4.1194577700065574e+17
32952649108708.703,7.168707573120246,429.02696399201494,6.02185422031154e+23,1.2289257715463652e+18,3.893162091502816e+17
741552774849199.1,36.12204009690346,40.21737774769417,6.0219710218891905e+23,1.6363048313900534e+18,6.214230753397592e+16
18239428969783.227,0.33017541613676005,414.50781950289877,6.0218315406038784e+23,3.0997700355840686e+18,9.573181449782019e+17
36971853142623.97,0.8889852712212855,341.967444134488,6.021852265089036e+23,3.360489206614144e+18,8.957473444453741e+17
158341881418717.5,0.28432568770075584,386.9914408406573,6.021490934863133e+23,2.770961124002756e+19,8.127275829860783e+18
769000308497045.8,724488.832284882,436.0895656162923,6.0218688671202924e+23,9.115826625695203e+16,2.9225956421773772e+16
25930216549922.832,0.8536795610545361,295.1785165311623,6.021883757631529e+23,2.1623113036937244e+18,5.1231899593877146e+17
18541596610665.918,442617.3851877313,220.3883196338696,6.021934389951928e+23,1713433472214992.8,317761507769146.6
208524028829245.78,0.2758143967675272,159.50037658531323,6.021735455806662e+23,1.867267793737391e+19,2.605171050062817e+18
533778435594865.94,95701.5921044093,362.8358995802535,6.021889872123897e+23,1.5410461710090637e+17,4.3019485291399544e+16
183666647424992.75,0.3381930066893079,187.46071540631573,6.021741273926054e+23,1.7015525198197959e+19,2.74085663774528e+18
29714587517525.336,5.149405317340595,57.54538672660251,6.0219802911147316e+23,2.4440961590286605e+17,1.3133671395425002e+16
24979154248544.625,163211.6190593754,57.71161857858051,6.0219828123472725e+23,1157213478653453.5,62357334370730.46
808515742878082.2,33265.71259455604,170.80742692830674,6.021946571126862e+23,2.2095120694720704e+17,3.2774563392942564e+16
110589296993363.5,14776.706253942746,407.35097349842715,6.021877499992263e+23,8.78353646966561e+16,2.677673642884801e+16
37387066722878.46,0.08091562624576552,269.3671962789271,6.02179848097791e+23,9.453653018243035e+18,2.0775004315254605e+18
61318226703606.84,7.587281025728817,310.43108088204866,6.0218839264986946e+23,1.779881261405405e+18,4.392713534669622e+17
111267978304892.31,170276.88998189036,135.29490820053365,6.021959610222425e+23,1.099976089824156e+16,1322043083352142.2
53066071550266.87,0.030825590999499674,381.9836570862032,6.021490591618252e+23,2.795733207405389e+19,8.119065423359011e+18
142175677816895.56,363.4912050401673,202.49857103337212,6.021934558908289e+23,4.28117575183191e+17,7.378384949794435e+16
11618613633125.4,606614.2563309622,316.34304404298365,6.02190583830448e+23,1209201041092994.2,302985927754751.4
163037793639760.0,0.4748144686244601,232.19041348570877,6.021742589209265e+23,1.5163637233790325e+19,2.940680174261368e+18
438985099707521.44,496.69783758186986,425.74309635914165,6.021844552261896e+23,1.9571113316971113e+18,6.16505961021378e+17
23509390904525.426,409.705565247021,448.23284445144446,6.0218648192632224e+23,1.1924187312064555e+17,3.90009702443535e+16
93157821000176.78,13647.824765567553,483.98145664947657,6.021854642039461e+23,8.582706027091051e+16,2.9651604250772376e+16
171951333555587.16,1789.29226044332,42.00642500266343,6.021986913240721e+23,5.621247744903908e+16,2227185470800334.8
11194748980803.807,0.04374017536220345,73.12842900448129,6.021964818927488e+23,1.250995735385543e+18,8.457511364189083e+16
29695170439037.742,32860.46780256908,229.576343988967,6.021931547696181e+23,1.0404822406447724e+16,1998382292688013.2
26800169526429.78,9.99498147421075,497.1306709683764,6.0218376066435826e+23,9.271583010290121e+17,3.263774479033415e+17
23068670990810.438,112.35370526673843,485.64265911867443,6.021851847706249e+23,2.3472655411887677e+17,8.128900663443558e+16
35301548482854.484,1297.3728819349087,326.1622966443674,6.0219018365129726e+23,8.121390241697147e+16,2.085245096782983e+16
